Acct #	Cust #	Week #	New Rt	New Delivery Day	New Stop	Customer Name	DisplayAddressFull	X_Longitude	Y_Latitude	Custom
232549	4	Week1	13	M	32	MANISTEE UNIFORMS-DPW	280 N WASHINGTON, MANISTEE MI 49660 US,   US	-86.324183	44.257368	
232549	3	Week1	13	M	33	MANISTEE UNIFORMS--WATER	280 N WASHINGTON, MANISTEE MI 49660 US,   US	-86.324183	44.257368	
232947	0	Week2	13	M	33	MATSON'S BIG MANISTEE RIVER	2680 BIALIK RD, MANISTEE MI 49660 US,   US	-86.159705	44.282705	1
232549	5	Week1	13	M	34	MANISTEE UNIFORMS-COLLECTIONS	280 N WASHINGTON, MANISTEE MI 49660 US,   US	-86.324183	44.257368	
232549	0	Week1	13	M	35	CITY OF MANISTEE DPW	280 N WASHINGTON, MANISTEE MI 49660 US,   US	-86.324183	44.257368	
228633	0	Week1	13	M	36	MANISTEE CO COUNCL ON AGING	260 ST MARY'S PARKWAY, MANISTEE MI 49660 US,   US	-86.32726	44.254728	2
99117	16	Week1	13	M	37	WESCO #33	75 CYPRESS ST, MANISTEE MI 49660 US,   US	-86.318007	44.247367	
226648	0	Week1	13	M	38	MANISTEE CATHOLIC SCHOOLS	1200 US 31, MANISTEE MI 49660 US,   US	-86.315983	44.233579	1
228539	0	Week1	13	M	39	FILER CREDIT UNION	1117 28TH ST, MANISTEE MI 49660 US,   US	-86.307247	44.21958	2
204714	0	Week1	13	M	40	VETERANS OF FOREIGN WARS	1211 28TH STREET, MANISTEE MI 49660 US,   US	-86.3054983	44.2194237	1
232836	0	Week1	13	M	41	REMAX BAYSHORE	327 FIRST ST, MANISTEE MI 49660 US,   US	-86.31939	44.245592	4
99087	3	Week3	13	M	41	WEST MICHIGAN CREDIT UNION	316 CARE CENTER DR, MANISTEE MI 49660 US,   US	-86.3125084	44.2325858	4
226149	0	Week1	13	M	42	EDWARD JONES	294 RIVER STREET, MANISTEE MI 48116 US,   US	-86.318711	44.249318	1
228506	0	Week1	13	M	43	PETERSON MCGREGOR OF MANISTEE	330 RIVER ST, MANISTEE MI 49660 US,   US	-86.3206562	44.248459	2
228695	0	Week1	13	M	44	GOODYS JUICE & JAVA	343 RIVER ST, MANISTEE MI 49660 US,   US	-86.321021	44.248096	
221120	0	Week1	13	M	45	RIVER STREET STATION	350 RIVER ST, MANISTEE MI 49660 US,   US	-86.321728	44.2484175	1
219904	0	Week1	13	M	46	MANISTEE ELKS	432 RIVER, MANISTEE MI 49660 US,   US	-86.3256916	44.2476444	2
220856	0	Week1	13	M	47	COMMUNICRAFT	63 CLAY ST, MANISTEE MI 49660 US,   US	-86.3207434	44.246471	1
230774	0	Week1	13	M	48	AMERICAN LEGION #10	10 MASON ST, MANISTEE MI 49660 US,   US	-86.3179304	44.2502157	1
218957	0	Week1	13	R	1	DUBLIN GENERAL STORE	18372 HOXEYVILLE RD, WELLSTON MI 49689 US,   US	-85.933895	44.179794	
225687	0	Week2	13	R	1	CORNER EXPRESS-WELLSTON CITGO	11252 W M-55, WELLSTON MI 49689 US,   US	-85.805624	44.223437	1
99031	103	Week1	13	R	2	BLARNEY CASTLE - DUBLIN	18349 HOXEYVILLE RD, WELLSTON MI 49689 US,   US	-85.934469	44.178855	
99031	45	Week1	13	R	3	BLARNEY CASTLE #616	5456 W 10 1/2 MILE RD, IRONS MI 49644 US,   US	-86.0226129607834	44.1411738154697	
230972	0	Week1	13	R	4	ERTIES EZ MART WEST	9331 N US 31, FREESOIL MI 49411 US,   US	-86.280253	44.125237	1
231302	0	Week1	13	R	5	LARSENS LANDSCAPING	3091 N US 31, SCOTTVILLE MI 49454 US,   US	-86.281452	44.010773	
		Week1	13	R	6	JOLLY PLATE	256 N US 3, SCOTTVILLE MI 49454 US,   US	-86.27962	44.000404	
213965	0	Week1	13	R	7	PEACEFUL ACRES	2670 PINEY RIDGE ROA, LUDINGTON MI 49411 US,   US	-86.4673367	44.0059813	
232718	0	Week3	13	R	7	JOLLY PLATE	2516 N US 31, SCOTTVILLE MI 49454 US,   US	-86.27962	44.000404	1
217195	0	Week1	13	R	8	LINCOLN HILLS GOLF	1527 N. LAKESHORE, LUDINGTON MI 49431 US,   US	-86.4671342	43.9849923	
99161	59	Week1	13	R	9	SHOP N SAVE FIRST AID	5539 W US 10, LUDINGTON MI 49431 US,   US	-86.4191	43.9562	
99062	59	Week1	13	R	10	SHOP N SAVE 784	5539 W US 10, LUDINGTON MI 49431 US,   US	-86.4191	43.9562	
226958	0	Week1	13	R	11	KUNTRY KUBBARD	5474 US 10, LUDINGTON MI 49431 US,   US	-86.415839	43.956428	
99031	37	Week1	13	R	12	BLARNEY CASTLE #216	5445 W. US 10, LUDINGTON MI 49431 US,   US	-86.414647	43.955636	
231261	1	Week1	13	R	13	SABLE POINT FAMILY CARE-MATS	5656 W. US HIGHWAY 10, LUDINGTON MI 49431 US,   US	-86.421398	43.956881	
99117	48	Week1	13	R	14	WESCO #23	5685 EAST LUDINGTON AVENUE, LUDINGTON MI 49431 US,   US	-86.421635	43.955835	
99031	46	Week1	13	R	15	BLARNEY CASTLE #640	5985 W. US 10, LUDINGTON MI 49431 US,   US	-86.429043	43.955817	
233331	0	Week1	13	R	16	RIEMER DERMATOLOGY	7 ATKINSON DR. SUITE 302, LUDINGTON MI 49431 US,   US	-86.429886	43.958396	
228581	0	Week1	13	R	17	SPORTSMANS BAR	111 W LUDINGTON, LUDINGTON MI 49431 US,   US	-86.448282	43.955269	
231592	0	Week1	13	R	18	HOUSE OF FLAVORS - LUDINGTON	402 W. LUDINGTON, LUDINGTON MI 49431 US,   US	-86.452354	43.955747	
99117	35	Week1	13	R	19	WESCO #25	301 W LUDINGTON AVE, LUDINGTON MI 49431 US,   US	-86.450972	43.955319	
210779	0	Week1	13	R	20	CROWN & CORK	502 W. LOOMIS, LUDINGTON MI 49431 US,   US	-86.453794	43.954666	
99031	41	Week1	13	R	21	BLARNEY CASTLE #432	2421 MANISTEE HWY, MANISTEE MI 49660 US,   US	-86.3049967	44.21379	
99103	17	Week1	13	R	22	ADMIRAL/TOBACCO #5743	1638 US HIGHWAY 31 S SUITE 200, MANISTEE MI 49660,   US	-86.313489	44.225248	
225606	0	Week3	13	R	22	COUNTRY VETERINARIAN CLINIC	2750 NORTH STILES RD., LUDINGTON MI 49431 US,   US	-86.33958	44.005314	4
214318	0	Week1	13	R	23	SADLER'S MACHINE TOOL	1700 STATE STREET, MANISTEE MI 49660 US,   US	-86.3043086	44.2308036	
232549	2	Week1	13	R	24	MANISTEE UNIFORMS-WASTEWATER	50 NINTH ST, MANISTEE MI 49660 US,   US	-86.30525	44.239575	
232549	1	Week1	13	R	25	CITY OF MANISTEE WWT	50 NINTH ST, MANISTEE MI 49660 US,   US	-86.30525	44.239575	
99161	88	Week1	13	R	26	SPT FAMILY FARE #647 FIRST AID	1057 US 31 SOUTH, MANISTEE MI 49660 US,   US	-86.313159	44.234184	
99061	88	Week1	13	R	27	SPT FAMILY FARE #647	1057 US 31 SOUTH, MANISTEE MI 49660 US,   US	-86.313159	44.234184	
99061	179	Week1	13	R	28	FAMILY FARE #711	1035 US 31 SOUTH, MANISTEE MI 49660 US,   US	-86.313988	44.234472	
99161	179	Week1	13	R	29	FAMILY FARE #711 FIRST AID	1035 US 31 SOUTH, MANISTEE MI 49660 US,   US	-86.313988	44.234472	
806085	0	Week1	13	R	30	GOODWILL MANISTEE #240	282 12TH STREET, MANISTEE MI 49660 US,   US	-86.316434	44.235183	
219138	0	Week1	13	R	31	A & W	133 CYPRESS RD., MANISTEE MI 49660 US,   US	-86.3184	44.244285	
99031	77	Week1	13	R	32	BLARNEY CASTLE #384	313 FIRST ST, MANISTEE MI 49660 US,   US	-86.318395	44.24542	
230560	0	Week1	13	R	33	THE RAMSDELL INN	399 RIVER STREET, MANISTEE MI 49660 US,   US	-86.323538	44.247573	
232715	0	Week1	13	R	34	ANNIE'S KOZY KITCHEN	16938 CABERFAE HWY, WELLSTON MI 49689 US,   US	-85.963205	44.225824	1
214535	0	Week1	13	R	35	WHITETAIL PARTY STOR	16954 CABERFAE, WELLSTON MI 49689 US,   US	-85.961808	44.225795	1
233288	0	Week2	13	R	35	COYOTE CROSSING RESORT	8593 S. 13 RD, CADILLAC MI 49601 US,   US	-85.699595	44.2136532	2
232491	0	Week1	13	R	36	FISCHER LP GAS/MECH	17254 CABERFEE HWY, WELLSTON MI 49689 US,   US	-85.9562742	44.2254177	
224422	0	Week1	13	R	37	CAMP MANA-PINE	998 EMMONS RD., WELSTON MI 49689 US,   US	-85.9212852	44.2510085	
231137	0	Week1	13	T	1	MDOT/LISA FITZGERALD	10535 N US 131, Manton MI 49663 US, CADILLAC MI 49,   US	-85.3994369506836	44.2503890991211	
99031	38	Week1	13	T	2	BLARNEY CASTLE #240	1210 MICHIGAN, BALDWIN MI 49304 US,   US	-85.850365	43.901428	
229029	0	Week2	13	T	2	BRANCH GROCERY	9455 E US 10, BRANCH MI 49402 US,   US	-86.042983	43.945832	1
99031	16	Week1	13	T	3	BLARNEY CASTLE #352	4210 S. M-37, BALDWIN MI 49304 US,   US	-85.851502	43.926622	
99117	42	Week1	13	T	4	WESCO #38	777 MICHIGAN AVE P.O. BOX 193, BALDWIN MI 49304 US,   US	-85.852035	43.895018	
218717	0	Week1	13	T	5	BALDWIN QUICK STOP	711 MICHIGAN AVE., BALDWIN MI 49304 US,   US	-85.852126	43.894249	3
205630	0	Week1	13	T	6	PEACOCK VFW	222 M-37, BALDWIN MI 49304 US,   US	-85.8517486070394	43.888458707391	1
224413	0	Week1	13	T	7	BBT MOTEL	9435 S M-37, BALDWIN MI 49304 US,   US	-85.8513599206017	43.8535577213693	
531751	1	Week1	13	T	8	HOUSEMAN'S FOODS BALDWIN	9599 S M-37, BALDWIN MI 49304 US,   US	-85.8513596514408	43.85355237057	
99031	39	Week1	13	T	9	BLARNEY CASTLE #280	9505 S. M-37, BALDWIN MI 49304 US,   US	-85.851868	43.849945	
220895	0	Week1	13	T	10	M-37 MEAT SHACK	12642 N WOODBRIDGE, BITELY MI 49309 US,   US	-85.849349	43.782811	
99031	102	Week1	13	T	11	EZ MART BROHMAN #294	7586 N Woodbridge Ave, Brohman MI 49312 US, BROHAM,   US	-85.814943	43.691004	
232937	0	Week1	13	T	12	KNOTTY PINE GENERAL STORE	7999 W 11 MILE RD, BITELY MI 49309 US,   US	-85.999243	43.713746	2
229742	0	Week1	13	T	13	HART FAMILY MEDICAL CENTER	611 E. MAIN, HART MI 49420 US,   US	-86.35675	43.701899	
220940	0	Week1	13	T	14	MASON CO. CENTRAL SCHOOL	300 BROADWAY, SCOTTVILLE MI 49454 US,   US	-86.285849	43.956641	
99103	46	Week1	13	T	15	ADMIRAL #5791	130 W. STATE ST, SCOTTVILLE MI 49454-1136 US,   US	-86.283376	43.955169	
99031	50	Week1	13	T	16	BLARNEY CASTLE #864	101 E STATE ST., SCOTTVILLE MI 49454 US,   US	-86.279108	43.955245	
217272	0	Week1	13	T	17	NORTH COUNTRY CAFE	110 N. MAIN ST., SCOTTSVILLE MI 49454 US,   US	-86.279151	43.955409	
99117	8	Week1	13	T	18	WESCO #28	117 N. MAIN, SCOTTVILLE MI 49454 US,   US	-86.279691	43.955827	
99031	48	Week1	13	T	19	BLARNEY CASTLE #824	423 E. US 10, SCOTTVILLE MI 49454 US,   US	-86.2728667	43.9551867	
232543	0	Week1	13	T	20	BOB'S HEATING AND COOLING	6683 E US 10, WALHALLA MI 49458 US,   US	-86.1123517	43.9527908	
233247	0	Week1	13	T	21	EMERSON LAKE INN	7786 E. US HWY 10, WALHALLA MI 49458 US,   US	-86.08437	43.9463167	
226657	0	Week2	13	T	21	WALKERVILLE KWIK MART	330 E. MAIN, WALKERVILLE MI 49459 US,   US	-86.118137	43.714344	1
232729	0	Week1	13	T	22	FREEMAN BAR & GRILL	10193 N DICKINSON, WALKERVILLE MI 49459 US,   US	-86.019472	43.738938	
224411	0	Week1	13	T	23	PERE MARQUETTE ROD & GUN CLUB	4756 W 72ND ST PO BOX 190, BALDWIN MI 49304 US,   US	-85.894207	43.86456	1
228485	0	Week1	13	T	24	RED MOOSE LODGE	8982 S M-37, BALDWIN MI 49304 US,   US	-85.851081	43.85699	2
214168	0	Week1	13	T	25	BALDWIN LANES	708 MICHIGAN, BALDWIN MI 49304 US,   US	-85.851228	43.89406	4
209272	0	Week1	13	T	26	POMPEII'S PIZZA BALDWIN LLC	751 MICHIGAN, BALDWIN MI 49304 US,   US	-85.852062	43.89461	
221273	0	Week1	13	T	27	JONES HOMEMADE ICE CREAM	858 Michigan Ave, Baldwin MI 49304 US, BALDWIN MI,   US	-85.851304	43.896052	3
230256	0	Week1	13	T	28	BALDWIN PATTY DRUG	868 MICHIGAN AVE, BALDWIN MI 49304 US,   US	-85.851218	43.896156	1
228665	0	Week1	13	T	29	DEBBIES SPORTSMAN	869 MICHIGAN AVE, BALDWIN MI 49304 US,   US	-85.8520857	43.8962098	1
232603	0	Week1	13	T	30	LAKE COUNTY ROAD COMMISSION	1180 MICHIGAN AVE, BALDWIN MI 49304 US,   US	-85.8499427	43.9003707	
218971	0	Week1	13	T	31	AM VETS	1959 WEST 24TH ST, BALDWIN MI 49304 US,   US	-85.841238	43.943209	2
225699	0	Week1	13	T	32	WOLF LAKE STORE INC	1254 N M-37, BALDWIN MI 49304 US,   US	-85.836726	44.00646	2
221309	0	Week1	13	T	33	CLUB 37 INC.	3803 NORTH M-37, BALDWIN MI 49304 US,   US	-85.843325	44.044055	
226657	1	Week1	13	T	34	CV KWIK MART LLC	3038 N KINGS HWY, LUTHER MI 49656 US,   US	-85.721878	44.031564	1
232987	0	Week1	13	T	35	LUTHER GROCERY	213 STATE STREET, LUTHER MI 49656 US,   US	-85.682599	44.037202	1
232533	0	Week1	13	T	36	LUTHER AREA PUBLIC LIBRARY	115 STATE ST, LUTHER MI 49656 US,   US	-85.682658	44.036275	1
228505	0	Week1	13	W	1	ELLENS CORNERS	6052 W M-115, MESICK MI 49668 US,   US	-85.700301	44.404567	
99031	19	Week1	13	W	2	BLARNEY CASTLE #672	445 W. MESICK, MESICK MI 49668 US,   US	-85.721579	44.405473	
99031	17	Week1	13	W	3	BLARNEY CASTLE #360	18866 CADILLAC HWY M115, COPEMISH MI 49625 US,   US	-85.921023	44.475814	
229404	0	Week1	13	W	4	VILLAGE OF THOMPSONVILLE	7458 MICHIGAN AVE, THOMPSONVILLE MI 49683 US,   US	-85.9389967	44.5211833	
232503	0	Week1	13	W	5	231 BAR & GRILL	17170 VONDRA RD, THOMPSONVILLE MI 49683 US,   US	-85.955584	44.499428	2
99031	76	Week1	13	W	6	BLARNEY CASTLE #256	12348 US 31, BEAR LAKE MI 49614 US,   US	-86.150458	44.422252	
217914	0	Week1	13	W	7	BEAR LAKE HARDWARE	11950 CHIPPEWA HWY, BEAR LAKE MI 49614 US,   US	-86.152232	44.416697	
228518	0	Week1	13	W	8	BEAR LAKE DISCOUNT GROCERY	11740 CHIPPEWA HWY, BEAR LAKE MI 49614 US,   US	-86.152341	44.413441	
233251	0	Week1	13	W	9	PORTAGE POINT RESORT	8567 PORTAGE PT DR, ONEKAMA MI 49675 US,   US	-86.257841	44.3685	
232675	0	Week1	13	W	10	LAHEY'S PUB LLC	8567 PORTAGE POINT RD, ONEKAMA MI 49675 US,   US	-86.257841	44.3685	
230876	0	Week1	13	W	11	M-22 GRILL	5159 MAIN ST, ONEKAMA MI 49675 US,   US	-86.19942	44.362136	
223517	0	Week2	13	W	11	ONEKAMA MARINE INC.	4378 CRESCENT BEACH RD., ONEKAMA MI 49675 US,   US	-86.215434	44.352154	4
99031	151	Week1	13	W	12	BLARNEY ONEKEMA EZ MARKET	5357 MAIN ST (M-22), ONEKEMA MI 49675 US,   US	-86.195286	44.361086	
233008	0	Week1	13	W	13	MANISTEE COUNTY FAIRGROUNDS	7587 1ST ST, ONEKEMA MI 49675 US,   US	-86.1930305	44.3554715	
205347	0	Week1	13	W	14	COUNTRY SIDE RESTAUR	13940 9 MILE RD, KALEVA MI 49645 US,   US	-86.02124	44.370637	1
99031	139	Week2	13	W	14	BLARNEY CASTLE MAIN OFFICE HQ	12218 WEST ST, BEAR LAKE MI 49614 US,   US	-86.1521103	44.4205775	2
230795	0	Week1	13	W	15	FISCHER TANKS LLC	13884 RENGO AVE P.O. BOX 25, KALEVA MI 49645 US,   US	-86.022201	44.379912	
233174	0	Week2	13	W	15	FILER CREDIT UNION BEAR LAKE	7685 LAKE STREET, BEAR LAKE MI 49614 US,   US	-86.1476658	44.4228858	1
99031	85	Week1	13	W	16	BLARNEY CASTLE #624	14210 9 MILE, KALEVA MI 49645 US,   US	-86.015616	44.370461	
