Acct #	Cust #	Week #	New Rt	New Delivery Day	New Stop	Customer Name	DisplayAddressFull	X_Longitude	Y_Latitude	Custom
232274	0	Week2	3	F	23	EYES ON MAIN	102 E. MAIN, BOYNE CITY MI 49712 US,   US	-85.014727	45.211705	3
99061	99	Week1	3	F	24	SPT. FAMILY FARE #1517	430 N. LAKE ST., BOYNE CITY MI 49712 US,   US	-85.014402	45.220215	
99161	99	Week1	3	F	25	SPT. FAMILY FARE #1517 FIRST A	430 N. LAKE ST., BOYNE CITY MI 49712 US,   US	-85.014402	45.220215	
232576	0	Week2	3	F	25	CITY OF BOYNE/CITY HALL	319 N. LAKE ST., BOYNE CITY MI 49712 US,   US	-85.015329	45.217666	2
217127	0	Week1	3	F	26	BAY AREA MAINTENANCE	4730 US 131 NORTH, BOYNE FALLS MI 49713 US,   US	-84.926855	45.2738533	
232578	0	Week2	3	F	26	THE FARLEY CALENDAR CO	635 N PARK ST, BOYNE CITY MI 49712 US,   US	-85.013386	45.223729	4
224174	0	Week1	3	F	27	ERIKSENS 131	2525 US 131, BOYNE FALLS MI 49713 US,   US	-84.916397	45.167832	
99031	2	Week1	3	F	28	BLARNEY CASTLE #288	2568 US 131 SOUTH, BOYNE FALLS MI 49713 US,   US	-84.917054	45.167431	
222192	0	Week1	3	F	29	WHI-SKI INN	2670 US-131, BOYNE FALLS MI 49713 US,   US	-84.917594	45.165861	
228491	0	Week1	3	M	1	FIFELAKE UTILITY AUTHORITY	10701 VAN'S LANE PO BOX 219, FIFELAKE MI 49633 US,   US	-85.3581747	44.58438	
229640	0	Week1	3	M	2	TURTLE CREEK MAINTENANCE	7741 M-72 EAST, WILLIAMSBURG MI 49690 US,   US	-85.421594	44.774039	
227899	0	Week1	3	M	3	TURTLE CREEK BANQUET	7741 M 72 E, WILLIAMSBURG MI 49690 US,   US	-85.421594	44.774039	
224027	0	Week2	3	M	3	MARKWEST MICH. PIPELINE	115 THOMAS RD., KALKASKA MI 49646 US,   US	-85.1774933457955	44.6846579556176	4
229333	0	Week1	3	M	5	TRAVERSE BAY TRUSS	6265 ARNOLD ROAD, WILLIAMSBURG MI 49690 US,   US	-85.4370785	44.7770385	1
228928	0	Week1	3	M	6	NORTHWEST ENGINE EXCHANGE	6667 M 72 E, Williamsburg MI 49690 US, WILLIAMSBUR,   US	-85.441546	44.773154	
99033	225	Week4	3	M	6	HOPE VILLAGE MORRISON	4354 MOUNT HOPE RD, WILLIAMSBURG MI 49690 US,   US	-85.49607	44.77048	1
229314	0	Week1	3	M	7	G.T.GOLFVIEW ASSOCIATION	100 Grand Traverse Village Blvd, Acme MI 49610 US,,   US	-85.488124	44.778756	4
208839	0	Week1	3	M	8	AMOS FARMS	11990 MUNRO, WILLIAMSBURG MI 49690 US,   US	-85.4157765	44.8559142	
99031	106	Week1	3	M	9	BLARNEY ELK RAPIDS #404	100 1ST ST, ELK RAPIDS MI 49629 US,   US	-85.410997	44.89444	
229783	0	Week1	3	M	10	HARBOR CAFE	129 RIVER ST., ELK RAPIDS MI 49629 US,   US	-85.412987	44.89811	3
231901	0	Week2	3	M	10	REMAX-KALKASKA	303 N. CEDAR ST, KALKASKA MI 49646 US,   US	-85.174982	44.737614	2
233485	0	Week1	3	M	11	VILLAGE MARKET ELK RAPIDS #639	250 AMES ST, ELK RAPIDS MI 49629 US,   US	-85.401577	44.899065	
233485	1	Week1	3	M	12	VILLAGE MARKET ELK RAPIDS FA	250 AMES ST, ELK RAPIDS MI 49629 US,   US	-85.401577	44.899065	
229452	0	Week1	3	M	13	ELK RAPIDS ENGINEERING	210 INDUSTRIAL PARK DRIVE, ELK RAPIDS MI 49629 US,   US	-85.405587	44.902714	2
99130	3	Week2	3	M	13	FOREST AREA FEDERAL CU	409 WEST MILE ROAD, KALKASKA MI 49646 US,   US	-85.1808845	44.7425232	3
231231	0	Week1	3	M	14	ANDERSON FAMILY ENT. INC.	13703 CAMPBELL RD, KEWADIN MI 49648 US,   US	-85.368762	44.958963	
218311	0	Week1	3	M	15	LUHR'S LANDING	13707 TORCH RIVER RD P.O. BOX 159, RAPID CITY MI 4,   US	-85.3224319	44.8349992	
221303	0	Week1	3	M	16	TORCH RIVER MARINE	12906 CHERRY AVE., RAPID CITY MI 49676 US,   US	-85.32905	44.849339	
232789	0	Week1	3	M	17	TORCH LAKE BEER CO	9149 HELENA RD, ALDEN MI 49612 US,   US	-85.276185	44.880874	
232110	0	Week1	3	M	18	ALDEN MUFFIN TIN	9110 HELENS, ALDEN MI 49612 US,   US	-85.275199	44.881456	
233486	0	Week1	3	M	19	VILLAGE MARKET-RAPID CITY 638	9556 RAPID CITY ROAD, RAPID CITY MI 49676 US,   US	-85.2817125	44.8530863	
99031	13	Week1	3	M	20	BLARNEY CASTLE #784	8227 RAPID CITY RD NW, RAPID CITY MI 49676 US,   US	-85.283095	44.833941	
99031	155	Week1	3	M	21	BLARNEY CASTLE PROPANE	7245 RAPID CITY ROAD, RAPID CITY MI 49676 US,   US	-85.283338	44.8199037	
230079	0	Week1	3	M	22	CROSSROADS SALOON INC	4621 RAPID CITY RD., RAPID CITY MI 49676 US,   US	-85.2775982881675	44.7897337724927	1
231031	0	Week1	3	M	23	C.C. POWER	3850 BEEBE RD, KALKASKA MI 49646 US,   US	-85.173365	44.769755	
222616	0	Week1	3	M	24	ANR STOARAGE RAPID RIVER #35	2170 RABOURN RD., KALKASKA MI 49646 US,   US	-85.1206817	44.7766517	
222617	0	Week1	3	M	25	ANR GAS STORAGE COMPANY	4936 STATE RD ANR ELCCLSIOR #6, KALKASKA MI 49646,   US	-85.0746583	44.7703733	
231944	0	Week1	3	M	26	ELMAPLE FARM LLC	5898 TYLER RD SE, KALKASKA MI 49646 US,   US	-85.0552462	44.698558	1
232242	0	Week1	3	M	27	SHAWN'S GARAGE	406 S. PARK DRIVE, KALKASKA MI 49646 US,   US	-85.167452	44.732321	
222641	0	Week1	3	M	28	G'S PIZZARIA	502 N. CEDAR, KALKASKA MI 49646 US,   US	-85.174098	44.739334	
99046	1	Week1	3	M	29	KALKASKA SELF SERVE	809 N. CEDAR, KALKASKA MI 49646 US,   US	-85.174876	44.742313	
99103	2	Week1	3	M	30	NEXT DOOR STR #5019	111 S CEDAR ST BOX 1416, KALKASKA MI 49646 US,   US	-85.17476	44.734728	
221713	0	Week1	3	M	31	B & B TENT RENTAL	109 EAST 4TH STREET, KALKASKA MI 49646 US,   US	-85.17864	44.732175	
209574	0	Week1	3	M	32	MCLEAN HARDWARE	109 EAST 4TH STREET, KALKASKA MI 49646 US,   US	-85.17864	44.732175	
99161	92	Week1	3	M	33	SPT FAM FARE #1513 FIRST AID	784 S. CEDAR POB 940, KALKASKA MI 49646 US,   US	-85.187699	44.721748	
99130	5	Week3	3	M	33	FOREST AREA FEDERAL CU	638 BOYD, FIFE LAKE MI 49633 US,   US	-85.352161	44.585733	1
99061	92	Week1	3	M	34	SPT FAMILY FARE #1513	784 S. CEDAR POB 940, KALKASKA MI 49646 US,   US	-85.187699	44.721748	
99063	12	Week1	3	M	35	DTE ENERGY	2628 US Highway 131, Kalkaska MI 49646 US PO BOX 2,   US	-85.1944946126024	44.7113248053308	2
99033	283	Week1	3	M	36	FOREST AREA SCHOOLS	7661 SHIPPY RD, FIFE LAKE MI 49633 US,   US	-85.310649	44.60342	
99161	43	Week1	3	M	37	FIFE LAKE VILLAGE FIRST AID	620 BOYD ST, FIFE LAKE MI 49633 US,   US	-85.351898	44.585058	
232405	0	Week1	3	M	38	HAYES MANUFACTURING	6875 US HWY 131, FIFE LAKE MI 49633 US,   US	-85.3492395	44.585061	
223994	0	Week1	3	R	1	K&J SEPTIC	2360 RIVER ROAD, PETOSKY MI 49770 US,   US	-84.9455068	45.3433703	
233248	0	Week1	3	R	2	ROGERS AUTO SERVICE	1445 STANDISH AVE, PETOSKEY MI 49770 US,   US	-84.957244	45.360872	
232143	0	Week1	3	R	3	POUR PUBLIC HOUSE	422 E MITCHELL ST, PETOSKEY MI 49770 US,   US	-84.954378	45.373664	
231816	2	Week1	3	R	4	KILWINS CHOCOLATE FRANCHISE	1050 BAY ROAD, PETOSKEY MI 49770 US,   US	-84.944926	45.381953	
231816	1	Week1	3	R	5	KILWINS RETAIL	1050 BAYVIEW, PETOSKEY MI 49770 US,   US	-84.944926	45.381953	
231816	0	Week1	3	R	6	KILWINS	1050 BAY ROAD, PETOSKEY MI 49770 US,   US	-84.944926	45.381953	
99051	39	Week1	3	R	7	JET'S PIZZA MI-124	302 W MITCHELL STREET, PETOSKEY MI 49770 US,   US	-84.964371	45.374274	
99103	27	Week1	3	R	8	NEXT DOOR STR #5027	804 SPRING ST, PETOSKEY MI 49770 US,   US	-84.971151	45.368735	
233509	0	Week1	3	R	9	ROSSMAN EYE CARE	932 SPRING ST, PETOSKEY MI 49770 US,   US	-84.971694	45.364451	
224030	0	Week1	3	R	10	J.W.FILMORES	906 SPRING ST., PETOSKEY MI 49770 US,   US	-84.972552	45.367629	
232943	0	Week1	3	R	11	EPS	2379 CHARLEVOIX AVE, PETOSKEY MI 49770 US,   US	-84.9890895	45.3674233	
230385	0	Week1	3	R	12	CMS LAND	5544 CHARLEVOIX RD., PETOSKY MI 49770 US,   US	-85.052231	45.359358	
223944	0	Week1	3	R	13	BAYSHORE UNDERCAR SERVICES	6889 US HIGHWAY 21 N, CHARLEVOIX MI 49720 US,   US	-85.114749	45.361904	
99031	4	Week1	3	R	14	BLARNEY CASTLE #320	12665 US 31 NORTH, CHARLEVOIX MI 49720 US,   US	-85.233433	45.328004	
231685	0	Week1	3	R	15	EAST PARK TAVERN	307 BRIDGE STREET, CHARLEVOIX MI 49720 US,   US	-85.259062	45.316796	
99062	8	Week1	3	R	16	SPT MCDONOUGH'S STORE 524	100 Clinton St, Charlevoix MI 49720 US,   US	-85.258317	45.316168	
231419	0	Week1	3	R	17	BRIDGE STREET WINE & SPIRITS	100 BELVEDERE, CHARLEVOIX MI 49720 US,   US	-85.258461	45.314435	2
232286	0	Week1	3	R	18	HEALTH DEPT NW MI-CHARLEVOIX	220 W. GARFIELD AVE, CHARLEVOIX MI 49720 US,   US	-85.263665	45.311331	3
225702	0	Week1	3	R	19	FLAPJACK HOUSE	102 W CARPENTER, CHARLEVOIX MI 49727 US,   US	-85.259624	45.307677	
99046	2	Week1	3	R	20	CHARLEVOIX SELF SERVE	1308 BRIDGE ST., CHARLEVOIX MI 49720 US,   US	-85.25837	45.308336	
99031	3	Week1	3	R	21	BLARNEY CASTLE #312	1460 BRIDGE ST., CHARLEVOIX MI 49720 US,   US	-85.260104	45.303843	
99161	93	Week1	3	R	22	SPT. FAMILY FARE #1506 FIRST A	111CAPTAIN'S CORNER M66, CHARLEVOIX MI 49720 US,   US	-85.258866	45.303813	
99061	93	Week1	3	R	23	SPT. FAMILY FARE #1506	111 M-66, Charlevoix MI 49720 US, CHARLEVOIX MI 49,   US	-85.258866	45.303813	
99103	39	Week1	3	R	24	NEXT DOOR STR #5034	1505 S BRIDGE ST, CHARLEVOIX MI 49720 US,   US	-85.261917	45.3031	
224313	0	Week1	3	R	25	TURTLE CREEK CASINO	7741 M-72 EAST, WILLIAMSBURG MI 49690 US,   US	-85.421594	44.774039	
226871	0	Week1	3	T	1	FRIENDSHIP CTR OF EMMET COUNTY	1322 ANDERSON RD, PETOSKEY MI 49770 US,   US	-84.9715827	45.358756	3
226780	0	Week3	3	T	1	PETOSKEY SNOWMOBILE CLUB	5125 EVERGREEN TRAIL, PETOSKEY MI 49770 US,   US	-84.8896802503028	45.3043362875439	4
223995	0	Week1	3	T	2	BILL & CAROL'S GROCERY	523 CHARLEVOIX AVE., PETOSKY MI 49770 US,   US	-84.96855	45.369922	2
99150	0	Week1	3	T	3	JOHAN'S PASTRY SHOP PETOSKEY	656 W MITCHELL, PETOSKEY MI 49770 US,   US	-84.9709457783944	45.3704068130719	2
219842	0	Week1	3	T	4	JACKSON STREET APR.	709 JACKSON ST., PETOSKEY MI 49770 US,   US	-84.971531	45.371241	1
223996	0	Week1	3	T	5	SCOOBY'S BOTTLE SHOP	403 W. MITCHELL, PETOSKY MI 49770 US,   US	-84.965879	45.373785	2
218430	0	Week1	3	T	6	PAYETTE HOLDINGS LLC	616 PETOSKEY SUITE 001, PETOSKEY MI 49770 US,   US	-84.957545	45.37107	1
230046	0	Week1	3	T	7	TRAVERSE WOODS APTS.	203 LAFAYETTE AVE., PETOSKEY MI 49770 US,   US	-84.94163	45.378911	1
216238	0	Week1	3	T	8	SPLASH PROPERTIES	325 E LAKE SUITE 25, PETOSKEY MI 49770 US,   US	-84.956028	45.375262	1
233225	0	Week1	3	T	9	PARKSIDE DELI	313 HOWARD ST., PETOSKEY MI 49770 US,   US	-84.955546	45.374399	2
225994	0	Week3	3	T	9	ORTHOSPORT PHYSICAL THERAPY	2230 E MITCHELL ST SUITE B, PETOSKEY MI 49770 US,   US	-84.922995	45.373405	2
227433	0	Week1	3	T	10	THAI ORCHID	433 EAST MITCHELL ST, PETOSKEY MI 49770 US,   US	-84.954085	45.374115	1
232998	0	Week1	3	T	11	TAYLOR TRUE VALUE RENTAL	1888 E MITCHELL ST, PETOSKEY MI 49770 US,   US	-84.9313409	45.3735005	
99046	0	Week1	3	T	12	LOUIE'S FRESH MARKET #21	2394 E MITCHELL, PETOSKEY MI 49770 US,   US	-84.920971	45.373426	
73063	9	Week1	3	T	13	PETOSKEY CHILD HEALTH ASSOC	2390 MITCHELL PARK DR SUITE A, PETOSKEY MI 49770 U,   US	-84.921155	45.374373	2
232219	0	Week1	3	T	14	MITCHELL GRAPHICS/PETOSKEY	2363 MITCHELL PARK DR, PETOSKEY MI 49770 US,   US	-84.9219679	45.3756226	
99054	10	Week2	3	T	14	CHARTER COMMUNICATIONS	2255 HARBOR M-119, PETOSKEY MI 49770 US,   US	-84.902786	45.402862	2
211139	0	Week1	3	T	15	MITCHELL PARK ASSOCIATION	2206 MITCHELL PARK, PETOSKEY MI 49770 US,   US	-84.924188	45.3746533	2
231256	0	Week1	3	T	16	PETOSKEY BAYVIEW CC	2328 COUNTRY CLUB RD, PETOSKEY MI 49770 US,   US	-84.920544	45.384931	
99031	1	Week1	3	T	17	BLARNEY CASTLE #248	1087 US 31 NORTH, PETOSKEY MI 49770 US,   US	-84.921383	45.388812	
285574	0	Week2	3	T	17	COMMUNITY HEALTH CENTER	3434 M-119 SUITE C, HARBOR SPRINGS MI 49740 US,   US	-84.903014	45.419198	1
223941	0	Week1	3	T	18	BIG APPLE BAGELS	1123 US-31, PETOSKEY MI 49770 US,   US	-84.919393	45.389977	
232287	0	Week4	3	T	18	HEALTH DEPT. OF NW MI/HARBOR S	3434 M-119, HARBOR SPRINGS MI 49740 US,   US	-84.903014	45.419198	3
99061	178	Week1	3	T	19	SPT. FAM FARE QUICK STOP #858	1115 N. US 31, PETOSKEY MI 49770 US,   US	-84.918991	45.389716	
226055	0	Week2	3	T	19	NORTHERN LIGHTS-LINEN ACCT	8865 HARBOR - PETOSKEY RD, HARBOR SPRINGS MI 49740,   US	-84.900399	45.42362	1
99161	178	Week1	3	T	20	SPT. FAM FARE #858 FIRST AID	1115 N. US 31, PETOSKEY MI 49770 US,   US	-84.918991	45.389716	
99161	94	Week1	3	T	21	SPT. D&W #1525 FIRST AID	1163 U.S. 31 NORTH, PETOSKEY MI 49770 US,   US	-84.918149	45.391109	
230817	0	Week2	3	T	21	PIPERS MIGHTY GOOD	974 W CONWAY, HARBOR SPRINGS MI 49740 US,   US	-84.89503	45.427654	2
99063	10	Week3	3	T	21	DTE ENERGY	1294 US 31 N, PETOSKEY MI 49770 US,   US	-84.9113471	45.3886516	4
99061	94	Week1	3	T	22	SPT. D&W FRESH MKT #1525	1163 U.S. 31 NORTH, PETOSKEY MI 49770 US,   US	-84.918149	45.391109	
99046	4	Week1	3	T	23	PETOSKEY SHELL OIL	1320 US-31 NORTH, PETOSKEY MI 49770 US,   US	-84.909848	45.388541	
99104	8	Week1	3	T	24	AUNT MILLIE'S PETOSKEY OUTLET	1842 N. US HWY 31, PETOSKEY MI 49770 US,   US	-84.891037	45.396402	1
99150	1	Week2	3	T	24	JOHAN'S PASTRY HARBOR SPRINGS	201 STATE ST, HARBOR SPRINGS MI 49740 US,   US	-84.989277	45.429803	2
233203	0	Week1	3	T	25	AUTO SERVICE SPECIALISTS	1861 FOCHTMAN INDUSTRIAL DR., PETOSKEY MI 49770 US,   US	-84.874938	45.395737	
225994	1	Week2	3	T	25	ORTHOSPORT PHYSICAL THERAPY	930 S. STATE STREET, HARBOR SPRINGS MI 49740 US,   US	-84.9894884	45.4375466	1
231447	0	Week1	3	T	26	RICHARDS TIRE INC	1831 US 31 N., PETOSKEY MI 49770 US,   US	-84.8910163	45.3987277	
211740	0	Week1	3	T	27	TOSKI-SANDS	2292 M-119, PETOSKEY MI 49770 US,   US	-84.9015133	45.4034383	
231220	0	Week1	3	T	28	VERNALES	3018 M-119, HARBOR SPRINGS MI 49740 US,   US	-84.9037862	45.4137465	
99031	8	Week1	3	T	29	BLARNEY CASTLE #522	3473 M-119, HARBOR SPRINGS MI 49740 US,   US	-84.905259	45.420231	
99031	150	Week1	3	T	30	BLARNEY CASTLE EZ MART #523	510 WEST CONWAY RD, HARBOR SPRINGS MI 49770 US,   US	-84.904094	45.427706	
232899	0	Week1	3	T	31	MD AUTO CLINIC	8625 COMMERCE CT, HARBOR SPRINGS MI 48740 US,   US	-84.884116	45.426078	
232071	0	Week1	3	T	32	KILWINS-HARBOR SPRINGS	139 MAIN STREET, HARBOR SPRINGS MI 49740 US,   US	-84.988431	45.430016	
99031	10	Week1	3	T	33	BLARNEY CASTLE #526	7701 S. STATE ST., HARBOR SPRINGS MI 49740 US,   US	-84.990015	45.439721	
99031	9	Week1	3	T	34	BLARNEY CASTLE #524	105 FRANKLIN ST., HARBOR SPRINGS MI 49740 US,   US	-84.990034	45.442259	
99031	12	Week1	3	T	35	BLARNEY CASTLE #760	5667 S. PLEASENTVIEW RD., HARBOR SPRINGS MI 49740,   US	-84.913962	45.469328	
232864	0	Week1	3	T	36	TEDDY GRIFFINS ROADHOUSE	50 HIGHLAND PIKE RD, HARBOR SPRINGS MI 49740 US	-84.915418	45.468774	
99140	8	Week1	3	T	37	ARBYS/PETOSKEY	438 W MITCHELL, PETOSKEY MI 49770 US,   US	-84.966623	45.374269	2
222615	0	Week1	3	W	1	ANR STORAGE COLD SPRING #12	8514 ANR STORAGE DR., MANCELONA MI 49659 US,   US	-84.9688625	44.838337	
228324	0	Week1	3	W	2	ANR PIPELINE	10000 PFUM ROAD, MANCELONA MI 49659 US,   US	-84.9667317	44.8376617	
222618	0	Week1	3	W	3	ANR BLUE LAKE GAS STORAGE	8616 ANR STORAGE DR NE, MANCELONA MI 49659 US,   US	-84.9659583	44.8375438	
99031	11	Week1	3	W	4	BLARNEY CASTLE #656	608 S WILLIAM ST, MANCELONA MI 49659 US,   US	-85.068981	44.89496	
222513	0	Week1	3	W	5	BO JACKS	102 W. STATE ST., MANCELONA MI 49659 US,   US	-85.061543	44.902642	1
218288	0	Week1	3	W	6	VILLAGE OF MANCELONA	120 W State St, Mancelona MI 49659 US, MANCELONA M,   US	-85.062403	44.902684	3
231079	5	Week1	3	W	7	NMCAA MANCELONA HS	201 E STATE ST, MANCELONA MI 49659 US,   US	-85.058035	44.902729	1
99161	91	Week1	3	W	8	SPT FAMILY FARE #1507 FIRST AI	619 N. WILLIAMS, MANCELONA MI 49659 US,   US	-85.055444	44.908607	
99061	91	Week1	3	W	9	SPT FAMILY FARE #1507	619 N. WILLIAMS, MANCELONA MI 49659 US,   US	-85.055444	44.908607	
99031	0	Week1	3	W	10	BLARNEY CASTLE #222	4162 1st St, Mancelona MI 49659 US, ALBA MI 49611,   US	-84.974525	44.973088	
221216	0	Week1	3	W	11	GREEN LANTERN	3958 Mackinaw Trail Rd, Mancelona MI 49659 US, ALB,   US	-84.969819	44.975495	
99031	6	Week1	3	W	12	BLARNEY CASTLE #406	2400 US 131 NORTH, ELMIRA MI 49730 US,   US	-84.897045	45.065529	
229390	0	Week2	3	W	12	BC PIZZA	101 N LAKE STREET, EAST JORDAN MI 49727 US,   US	-85.1403917	45.1544433	1
99031	152	Week1	3	W	13	BLARNEY CASTLE	530 MAPLE ST, EAST JORDAN MI 49727 US,   US	-85.119873	45.14873	
99031	157	Week1	3	W	14	EAST JORDAN EZ MART #399	101 WATER ST, EAST JORDAN MI 49727 US,   US	-85.133175	45.152816	
99031	5	Week1	3	W	15	BLARNEY CASTLE #400	651 WATER ST., EAST JORDAN MI 49727 US,   US	-85.13933	45.153834	
99161	95	Week1	3	W	16	SPT. FAMILY FARE #1514 FIRST A	240 S. LAKE P.O. BOX 873, EAST JORDAN MI 49727 US,   US	-85.142348	45.150963	
99061	95	Week1	3	W	17	SPT. FAMILY FARE #1514	240 S. LAKE P.O.BOX 873, EAST JORDAN MI 49727 US,   US	-85.142348	45.150963	
231139	0	Week2	3	W	17	TORCH LAKE TOWNSHIP	2355 N US 31, KEWADIN MI 49648 US,   US	-85.35925	45.068013	3
232710	0	Week1	3	W	18	HEERES EXCAVATING	9943 CHURCH RD, ELLSWORTH MI 49729 US,   US	-85.325447	45.1763501	
230841	0	Week1	3	W	19	EASTPORT MARKET	5431 US-31 N, Central Lake MI 49622 US, EASTPORT M,   US	-85.350995	45.11317	
99062	83	Week1	3	W	20	VILLAGE MKT-CENTRAL LAKE 624	7993 STATE STREET, CENTRAL LAKE MI 49622 US,   US	-85.263895	45.069893	
99161	83	Week1	3	W	21	VILLAGE MARKET-CENTRAL LAKE FA	7993 STATE STREET, CENTRAL LAKE MI 49622 US,   US	-85.263895	45.069893	
99031	107	Week1	3	W	22	CENTRAL LAKE EZ MART #308	1824 MAIN ST, CENTRAL LAKE MI 49622 US,   US	-85.263645	45.061755	
218883	0	Week1	3	W	23	ANTRIM COUNTY C.O.A.	308 E. CAYUGA, BELLAIRE MI 49615 US,   US	-85.2058151	44.975154	
212941	0	Week1	3	W	24	NORTHERN TREE TRANSPLANTING	220 BIRCH ST., BELLAIRE MI 49615 US,   US	-85.2016155	44.972357	
99031	136	Week1	3	W	25	BLARNEY CASTLE EZ MART #260	611 E. CAYUGA, BELLAIRE MI 49615 US,   US	-85.199575	44.975774	
99061	87	Week1	3	W	26	SPT. FAMILY FARE #645	211 S Division St, Bellaire MI 49615 US, BELLAIRE,   US	-85.196536	44.971848	
99161	87	Week1	3	W	27	SPT. FAMILY FARE #645 FIRST AI	211 S. DIVISION, BELLAIRE MI 49615 US,   US	-85.196536	44.971848	
216285	0	Week1	3	W	28	CLEAR WTR TOWNSHIP	5440 RIVER ST PO BOX 1, RAPID CITY MI 49676 US,   US	-85.2818	44.83459	2
