Acct #	Cust #	Week #	New Rt	New Delivery Day	New Stop	Customer Name	DisplayAddressFull	X_Longitude	Y_Latitude	Custom
229328	0	Week1	38	F	17	WORLD MAGNETICS	810 HASTINGS, TRAVERSE CITY MI 49686 US,   US	-85.5935245	44.753223	2
228694	0	Week2	38	F	17	PURE WATER WORKS	720 S Garfield Ave, Traverse City MI 49686 US, TRA,   US	-85.5958414	44.7542885	1
229327	0	Week1	38	F	18	GREAT LAKES ENVIRONMENTAL	739 HASTINGS STREET, TRAVERSE CITY MI 49684 US,   US	-85.592272	44.7540336	1
229332	0	Week4	38	F	18	RYAN PAULSON D.D.S.	928 SOUTH GARFIELD AVE, TRAVERSE CITY MI 49685 US,   US	-85.596398	44.750477	1
229985	0	Week1	38	F	19	GARFIELD AUTO SERVICE	725 GARFIELD, TRAVERSE CITY MI 49686 US,   US	-85.594876	44.754046	
229336	0	Week1	38	F	20	A.B.S. - GARFIELD COURTS	806 S Garfield ave, Travers City MI 49686 US,   US	-85.595587	44.752961	1
229775	0	Week2	38	F	20	DEERINGS MARKET EAST	1142 BARLOW ST., TRAVERSE CITY MI 49686 US,   US	-85.606209	44.746381	2
229340	0	Week1	38	F	21	GARFIELD COURTS	808 S GARFIELD SUITE C, TRAVERSE CITY MI 49686 US,   US	-85.5957695	44.7528262	1
229100	0	Week1	38	F	22	LIVING LIGHT MASSAGE	134 W STATE ST, TRAVERSE CITY MI 49686 US,   US	-85.625845	44.763073	
229288	0	Week3	38	F	22	NORMIC INDUSTRIES	1733 PARK DR, TRAVERSE CITY MI 49686 US,   US	-85.6103068	44.7359752	3
99104	21	Week1	38	F	23	PERFECTION DIST-TC GARAGE	835 WOODMERE AVE, TRAVERSE CITY MI 49686 US,   US	-85.6071025	44.7531742	
210049	2	Week1	38	F	24	GILLISON'S VARIETY FABRICATION	1515 WOODMERE, TRAVERSE CITY MI 49684 US,   US	-85.6073083	44.74189	
220807	0	Week1	38	F	25	MITCHELL GRAPHICS	1445 WOODMERE, TRAVERSE CITY MI 49686 US,   US	-85.607033	44.742474	
216186	0	Week4	38	F	25	GEN. TEAMSTERS UNION	877 ROBINWOOD CT, TRAVERSE CITY MI 49686 US,   US	-85.6016317	44.743455	3
229259	0	Week1	38	F	26	GT MOBILE COMMUNICATIONS	1670 BARLOW ST. #1, TRAVERSE CITY MI 49686 US,   US	-85.606398	44.737167	
232668	0	Week1	38	F	27	TOTAL AUTO	3064 KEYSTONE RD N, TRAVERSE CITY MI 49686 US,   US	-85.60934	44.730624	1
230388	0	Week1	38	F	28	DOUBLE TIME TRANSPORT	3139 KEYSTONE N UNIT B, TRAVERSE CITY MI 49686 US,   US	-85.609295	44.73145	2
230163	0	Week1	38	F	29	KEYSTONE AUTO	3340 KEYSTONE RD, TRAVERSE CITY MI 49686 US,   US	-85.6079417	44.7314	
229338	0	Week1	38	F	30	CROUCHS RADIATOR SERVICE	3340 N KEYSTONE RD, TRAVERSE CITY MI 49684 US,   US	-85.6079417	44.7314	1
230008	0	Week1	38	F	31	CHINA FAIR	1357 W SOUTH AIRPORT, TRAVERSE CITY MI 49684 US,   US	-85.602591	44.732977	
233337	0	Week1	38	F	32	UNDERGROUND CHEESECAKE CO	767 DUELL RD SUITE C, TRAVERSE CITY MI 49686 US,   US	-85.591332	44.731296	1
232638	0	Week1	38	F	33	HAGERTY-VIDEO GARAGE	811 LYNCH DRIVE, TRAVERSE CITY MI 49684 US,   US	-85.5919799	44.7302856	
227544	0	Week1	38	F	34	CLASSIC AUTO BODY	1505 Garfield Rd N, Traverse City MI 49696 US, TRA,   US	-85.596244	44.70839	
223801	0	Week1	38	F	35	PACE NORTH	2325 GARFIELD RD, TRAVERSE CITY MI 49686 US,   US	-85.5345857403167	44.6542209403354	2
233208	0	Week1	38	F	36	MAYFIELD COUNTRY STORE	4044 S. GARFIELD ROAD, KINGSLEY MI 49649 US,   US	-85.528986	44.626584	
231079	8	Week1	38	M	2	NMCAA PPE	3963 THREE MILE ROAD, TRAVERSE CITY MI 49686 US,   US	-85.561056	44.742294	
230453	0	Week1	38	M	3	CHERRY TREE INN & SUITES	2345 US 31 NORTH, TRAVERSE CITY MI 49686 US,   US	-85.52911	44.747026	
232186	0	Week2	38	M	3	MITCHELL CREEK INVESTMENTS	815-A BUSINESS PARK DRIVE, TRAVERSE CITY MI 49686,   US	-85.5597382	44.7438748	4
232311	0	Week1	38	M	4	TC EASTSIDE LLC	2700 HOLIDAY RD, TRAVERSE CITY MI 49686 US,   US	-85.522829	44.746448	
233357	0	Week2	38	M	4	MITCHELL CREEK CONDOMIUMS	4250 MICTHELL CREEK DR, TRAVERSE CITY MI 49686 US,   US	-85.5586617	44.74577	1
229316	0	Week1	38	M	5	CHILDRENS THERAPY CORNER	1810 CHARTWELL DRIVE, TRAVERSE CITY MI 49686 US,   US	-85.543179	44.712756	1
233504	0	Week2	38	M	5	SHADY ELM PROPERTIES	880 MUNSON AVE, TRAVERSE CITY MI 49686 US,   US	-85.560618	44.749151	1
230084	0	Week1	38	M	6	OLD MISSION TAVERN	17015 CENTER RD OLD MISSION PENINSULA, TRAVERSE CI,   US	-85.505485	44.936174	
229270	0	Week2	38	M	6	GREEN SQUARE, LLC	872 MUNSON AVE, TRAVERSE CITY MI 49686 US,   US	-85.562161	44.749829	2
233366	0	Week1	38	M	7	JERSEY MIKE'S TRAVERSE CITY	110 MUNSON AVE, TRAVERSE CITY MI 49686 US,   US	-85.588359	44.763852	
231103	0	Week2	38	M	7	QUEST INTEGRATED	1023 BUSINESS PARK DRIVE, TRAVERSE CITY MI 49686 U,   US	-85.5563264	44.7438929	1
226922	0	Week1	38	M	8	CITY OF TC-WATER TREATMENT	2010 EASTERN AVE, TRAVERSE CITY MI 49686 US,   US	-85.576383	44.7689458	
229320	0	Week2	38	M	8	AMERICAN PROFICIENCY INST.	1159 BUSINESS PARK DRIVE, TRAVERSE CITY MI 49686 U,   US	-85.5537992	44.7426417	1
99062	9	Week1	38	M	9	TOM'S FOOD MKT #793	738 MUNSON AVE., TRAVERSE CITY MI 49684 US,   US	-85.573398	44.753993	
99103	44	Week1	38	M	10	ADMIRAL/TOBACCO #5771	744 MUNSON AVE, TRAVERSE CITY MI 49686-3525 US,   US	-85.572656	44.753688	
233209	0	Week1	38	M	11	SKILLED MANUFACTURING INC.	2440 AERO PARK DR., TRAVERSE CITY MI 49686 US,   US	-85.574439	44.747543	
229322	0	Week2	38	M	11	HOBART BROTHERS LLC	1631 INTERNATIONAL DR., TRAVERSE CITY MI 49686 US,   US	-85.5421322	44.7355905	1
226425	0	Week1	38	M	12	NATIONAL VACUUM EQUIP, INC.	2670 AEROPARK DR, TRAVERSE CITY MI 49686 US,   US	-85.570922	44.742798	
229331	0	Week2	38	M	12	OILGEAR	1424 INTERNATIONAL DRIVE, TRAVERSE CITY MI 49686 U,   US	-85.548156	44.73434	1
229330	0	Week3	38	M	12	NATURAL GAS COM. SYSTEMS	2480 AERO PARK DR, TRAVERSE CITY MI 49686 US,   US	-85.5739676	44.7467418	4
209583	0	Week1	38	M	13	BORIDE ENG. ABRASIVE	2615 AERO PARK DRIVE, TRAVERSE CITY MI 49686 US,   US	-85.570135	44.744045	
229940	0	Week1	38	M	14	VILLAGE PRESS	2779 AERO PARK DR., TRAVERSE CITY MI 49686 US,   US	-85.5665522	44.7441917	
229266	0	Week1	38	M	15	HAGERTY/COMMERCIAL	141 RIVERS EDGE DR, TRAVERSE CITY MI 49684 US,   US	-85.56361	44.743854	
99140	0	Week1	38	M	16	ARBY'S TC1	720 MUNSON AVE, TRAVERSE CITY MI 49686 US,   US	-85.573721	44.755094	2
99031	20	Week1	38	M	17	BLARNEY CASTLE #680	509 MUNSON AVE, TRAVERSE CITY MI 49686 US,   US	-85.578099	44.758397	
230398	0	Week1	38	M	18	THE COTTAGE	472 MUNSON AVE, TRAVERSE CITY MI 49686 US,   US	-85.580297	44.759071	
226920	0	Week1	38	M	19	CITY OF TC-CEMETERY	1720 HANNAH, TRAVERSE CITY MI 49686 US,   US	-85.5833317	44.7548433	
232605	0	Week3	38	M	19	PRESBYTERIAN CHURCH OF TC	701 WESTMINSTER RD, TRAVERSE CITY MI 49685 US,   US	-85.576333	44.754566	1
222712	0	Week1	38	M	20	POTTERS FINE PASTRIES	908 E. 8TH STREET, TRAVERSE CITY MI 49686 US,   US	-85.6000308	44.7585857	
229315	0	Week4	38	M	21	DEB LYNCH	934 8TH ST, TRAVERSE CITY MI 49686 US,   US	-85.5986353	44.7586062	1
99103	38	Week1	38	M	22	ADMIRAL #5878	732 E FRONT ST, TRAVERSE CITY MI 49686-2620 US,   US	-85.605699	44.763833	
99161	84	Week1	38	M	23	SPT FAMILY FARE #642 FIRST AID	905 E. 8TH STREET, TRAVERSE CITY MI 49684 US,   US	-85.6001562	44.7591622	
99061	84	Week1	38	M	24	SPT FAMILY FARE #642	905 E. 8TH STREET, TRAVERSE CITY MI 49684 US,   US	-85.6001562	44.7591622	
229271	0	Week4	38	M	24	DINGEMAN & DANCER, PLC	100 Park St, Traverse City, MI 49684, TRAVERSE CIT,   US	-85.6178056	44.7643678	3
229276	0	Week1	38	R	1	AROMA'S	10850 E TRAVERSE HWY, TRAVERSE CITY MI 49684 US,   US	-85.642999	44.77479	
230053	0	Week2	38	R	1	MARY'S KITCHEN PORT	539 W. FRONT, TRAVERSE CITY MI 49684 US,   US	-85.63269	44.763877	2
99148	2	Week1	38	R	2	BAYVIEW PROFESSIONAL CENTER	10850 E TRAVERSE HWY, TRAVERSE CITY MI 49684 US,   US	-85.642999	44.77479	
99062	12	Week1	38	R	3	TOM'S FOOD MKT #800	13940 WEST BAY SHORE, TRAVERSE CITY MI 49684 US,   US	-85.643748	44.775927	
99077	1	Week1	38	R	4	NORTHWEST MI HEALTH SVC-TC	10767 E. TRAVERSE HWY, TRAVERSE CITY MI 49684 US,   US	-85.646639	44.776098	
99148	0	Week1	38	R	5	GATEWAY CONDO ASSOCIATION	13919 S. WEST BAYSHORE, TRAVERSE CITY MI 49684 US,   US	-85.640907	44.775926	
232253	0	Week1	38	R	6	ORCHARD CREEK SUPPORTIVE CARE	9739 E. CHERRYBEND RD, TRAVERSE CITY MI 49684 US,   US	-85.64965	44.80102	
233131	0	Week2	38	R	6	WELLS FARGO ADVISORS #5575	10850 E. TRAVERSE HWY SUITE 5575, TRAVERSE CITY MI,   US	-85.642999	44.77479	4
228760	0	Week1	38	R	7	ORCHARD CREEK	9715 E CHERRY BEND ROAD, TRAVERSE CITY MI 49684 US,   US	-85.650217	44.802161	
233133	0	Week2	38	R	7	HOSPICE OF MICHIGAN-TRAVERSE C	10850 E. TRAVERSE HWY Suite 1155, TRAVERSE CITY MI,   US	-85.642999	44.77479	1
99148	1	Week4	38	R	7	WESTPORT	10691 CARTER RD Office Building, TRAVERSE CITY MI,   US	-85.6391817	44.781305	2
231148	0	Week1	38	R	8	CEDAR CREEK APTS	12047 S ELK RUN, TRAVERSE CITY MI 49684 US,   US	-85.653683	44.7994482	
231937	0	Week2	38	R	8	YACHT HAVEN	12930 S. WESTBAY SHORE DRIVE, TRAVERSE CITY MI 496,   US	-85.638379	44.790584	4
233487	0	Week1	38	R	9	HICKORY HILLS	2000 RANDOLPH, TRAVERSE CITY MI 49684 US,   US	-85.6653187	44.7686468	
99031	98	Week1	38	R	10	BLARNEY CASTLE	371 US 31 SOUTH, TRAERSE CITY MI 49684 US,   US	-85.6348748	44.7670983	
99062	11	Week1	38	R	11	TOM'S FOOD MKT #797	1201 S DIVISION, TRAVERSE CITY MI 49684 US,   US	-85.633509	44.750639	
99094	41	Week1	38	R	12	LMCU 301	310 WEST FRONT STREET, TRAVERSE CITY MI 49684 US,   US	-85.626747	44.764252	
229275	0	Week3	38	R	12	RE MAX	500 S UNION ST, TRAVERSE CITY MI 49684 US,   US	-85.624272	44.758991	3
229761	0	Week1	38	R	13	RAE OF LIGHT	134 W. STATE ST. Upstairs, TRAVERSE CITY MI 49684,   US	-85.625845	44.763073	
229282	0	Week2	38	R	13	INOCHEE APARTMENTS	1459 RAMSDELL, TRAVERSE CITY MI 49686 US,   US	-85.6480466635977	44.7737116304132	1
230354	0	Week4	38	R	13	GRAND TRAVERSE ALERGY	115 SOUTH UNION ST UNIT 1 AND 2, TRAVERSE CITY MI,   US	-85.6237719019479	44.7639173140883	4
218932	0	Week1	38	R	14	COUSIN JENNY	129 SOUTH UNION, TRAVERSE CITY MI 49025 US,   US	-85.623553	44.763015	
229334	0	Week2	38	R	14	TRAVERSE BAY U.M.C	1200 RAMSDELL, TRAVERSE CITY MI 49684 US,   US	-85.642754	44.774134	3
229305	0	Week1	38	R	15	MAX'S SERVICE	135 E STATE ST, TRAVERSE CITY MI 49684 US,   US	-85.621967	44.763208	1
232555	0	Week1	38	R	16	CATALYST DEVELOPMENT	160 E STATE ST, TRAVERSE CITY MI 49684 US,   US	-85.621296	44.762666	1
230206	0	Week2	38	R	16	ADVANCED FOOT & ANKLE	3865 W FRONT UNIT 6, TRAVERSE CITY MI 49684 US,   US	-85.64929	44.760299	1
229291	0	Week1	38	R	17	RUNNING, WISE AND FORD	326 E STATE ST, TRAVERSE CITY MI 49684 US,   US	-85.616799	44.762608	1
229272	0	Week3	38	R	17	COPY SHOP	8TH ST & WOODMERE, TRAVERSE CITY MI 49686 US,   US	-85.607626	44.759189	3
233452	0	Week1	38	R	18	MORSELS	321 E. FRONT ST., TRAVERSE CITY MI 49684 US,   US	-85.616918	44.764264	
99148	3	Week1	38	R	19	250 FRONT ST	250 E Front St, Traverse City MI 49684 US, TRAVERS,   US	-85.618655	44.763866	2
233476	0	Week1	38	R	20	TCFF	233 E FRONT ST, TRAVERSE CITY MI 49684 US,   US	-85.619492	44.764387	
229298	0	Week2	38	R	20	WEAVER BUILDING LLC	122 S UNION Suite 200, TRAVERSE CITY MI 49684 US,   US	-85.624061	44.763292	2
99035	87	Week1	38	R	21	INDEPENDENT BANK #640	333 W GRANDVIEW PARKWAY, TRAVERSE CITY MI 49684 US,   US	-85.628106	44.766039	
233476	1	Week1	38	R	22	TCFF	181 E. GRANDVIEW PKWY BIJOU BY THE BAY THEATER, TR,   US	-85.620314	44.765958	
229820	0	Week1	38	R	23	SCALAWAGS	303 E. STATE ST., TRAVERSE CITY MI 49684 US,   US	-85.617543	44.763091	1
229671	0	Week2	38	R	23	BROOKSIDE FAMILY MEDICINE	647 EAST 8TH STREET, TRAVERSE CITY MI 49686 US,   US	-85.6086903	44.7595867	2
232375	0	Week4	38	R	23	MIDMARK RTLS SOLUTIONS INC.	600 E. FRONT SUITE 106, TRAVERSE CITY MI 49686 US,   US	-85.609685	44.7637587	4
229293	0	Week1	38	R	24	DR DANIEL M SARYA	403 E STATE ST, TRAVERSE CITY MI 49686 US,   US	-85.615467	44.763164	1
231312	0	Week1	38	R	25	CHERRY REPUBLIC T.C.	100 FRONT ST, TRAVERSE CITY MI 49686 US,   US	-85.6099853	44.7640991	
233404	0	Week1	38	R	26	CITY BIKE SHOP	747 E 8TH ST, TRAVERSE CITY MI 49686 US,   US	-85.605627	44.759469	2
229258	0	Week1	38	R	27	BRICK WHEELS	736 E 8TH ST, TRAVERSE CITY MI 49684 US,   US	-85.6066898	44.7588352	2
232348	0	Week1	38	R	28	WARES AUTO	720 E. 8TH ST, TRAVERSE CITY MI 49686 US,   US	-85.6068202	44.758899	
226925	0	Week1	38	R	29	CITY OF TC-STREETS	625 WOODMERE AVE., TRAVERSE CITY MI 49686 US,   US	-85.60634	44.756498	
229283	0	Week4	38	R	29	HAIR FORCE ONE	3860-4 NORTH LONG LAKE RD, TRAVERSE CITY MI 49684,   US	-85.652651	44.757027	3
226924	0	Week1	38	R	30	CITY OF TC-PARKS	625 WOODMERE AVE, TRAVERSE CITY MI 49686 US,   US	-85.60634	44.756498	
229267	0	Week2	38	R	30	HORIZON BOOKS	243 E FRONT ST, TRAVERSE CITY MI 49684 US,   US	-85.619036	44.764327	2
226921	0	Week1	38	R	31	CITY OF TC-GARAGE	625 WOODMERE AVE, TRAVERSE CITY MI 49686 US,   US	-85.60634	44.756498	
220805	0	Week4	38	R	31	DMB	701 S. ELMWOOD SUITE 1, TRAVERSE CITY MI 49684 US,   US	-85.6394055	44.7570792	3
226923	0	Week1	38	R	32	CITY OF TC-SEWAGE	507 HANNAH, TRAVERSE CITY MI 49686 US,   US	-85.6132313	44.7573015	
229287	0	Week2	38	R	32	GREEN ISLAND	120 E. FRONT ST, TRAVERSE CITY MI 49684 US,   US	-85.622737	44.763848	2
229292	0	Week1	38	R	33	RIVERS EDGE WEST	141 RIVERS EDGE DRIVER SUITE 210, TRAVERSE CITY MI,   US	-85.6217205	44.760648	1
230409	0	Week1	38	R	34	DEERINGS UNION ST	827 S UNION ST, TRAVERSE CITY MI 49684 US,   US	-85.623427	44.75479	1
229302	0	Week3	38	R	34	KUHN ROGERS PLC	412 S UNION, TRAVERSE CITY MI 49684 US,   US	-85.6241333	44.7600442	3
227205	0	Week1	38	R	35	MICHIGAN STATE POLICE	218 W 14TH ST, TRAVERSE CITY MI 49684 US,   US	-85.6256779	44.7519886	1
229549	0	Week1	38	R	36	FRATERNAL ORDER OF EAGLES #383	409 W 14TH ST, TRAVERSE CITY MI 49684 US,   US	-85.6288692	44.7513348	
		Week1	38	R		Cadillac Depot	1539 Plett Rd, Cadillac, MI 49601, Cadillac MI 49601 US	-85.3974019	44.27324	
99117	3	Week1	38	T	1	WESCO #34	1548 N MITCHELL ST, CADILLAC MI 49601 US,   US	-85.406056	44.273105	
99103	21	Week1	38	T	2	ADMIRAL #5787	1377 N MITCHELL ST, CADILLAC MI 49601 US,   US	-85.407047	44.26994	
219228	0	Week1	38	T	3	LUTKE FOREST PROD. TRUCK SHOP	6732 NORTH BROWN ROAD, MANTON MI 49663 US,   US	-85.3173732	44.4359138	
99033	62	Week1	38	T	4	MANTON SCHOOLS	105 FIFTH STREET CHARTWELL, MANTON MI 49663 US,   US	-85.395959	44.406359	
231079	0	Week2	38	T	4	NMCAA MANTON HS	110 5TH STREET, MANTON MI 49663 US,   US	-85.3968603	44.4054588	2
232381	0	Week1	38	T	5	FREEMANS CUSTOM BODY	9470 E 14 1/4 RD, MANTON MI 49663 US,   US	-85.389155	44.4209883	
233424	1	Week1	38	T	6	CAST IRON KITCHEN OF MANTON	110 W MAIN ST, MANTON MI 49663 US,   US	-85.39884	44.4111	
231382	0	Week2	38	T	6	MAHNKE MACHINE	661 R.W. HARRIS DRIVE, MANTON MI 49663 US,   US	-85.3914	44.4207167	1
229938	0	Week1	38	T	7	THREE OH EIGHT	308 W Main St, Manton MI 49663 US, MANTON MI 49663,   US	-85.400661	44.410983	
211385	0	Week1	38	T	8	MANTON MINI MART	305 W. MAIN, MANTON MI 49663 US,   US	-85.400672	44.410586	
233293	0	Week2	38	T	8	BOSTICK'S DRUG STORE	117 E. MAIN STREET, MANTON MI 49663 US,   US	-85.396408	44.411106	1
217900	0	Week1	38	T	9	RAYMER EXCAVATING	8361 20 RD., MANTON MI 49663 US,   US	-85.41088	44.3826667	
230778	0	Week1	38	T	10	RIVER VALLEY POULTRY	5507 WALTON RD, KINGSLEY MI 49649 US,   US	-85.4668287	44.5426023	1
99130	4	Week2	38	T	10	FOREST AREA FEDERAL CU	314 W MAIN ST, MANTON MI 49633 US,   US	-85.400982	44.411047	2
229691	0	Week1	38	T	11	BC TRANSMISSION	10422 ROOP RD, KINGSLEY MI 49649 US,   US	-85.4766748	44.535097	
218987	0	Week1	38	T	12	KINGSLEY LIBRARY	213 S. BROWNSON, KINGSLEY MI 49649 US,   US	-85.5357968	44.583283	1
233195	0	Week1	38	T	13	JUDSON'S MARKET & RESTAURANT	211 E. MAIN STREET, KINGSLEY MI 49649 US,   US	-85.53404	44.585056	
233072	0	Week1	38	T	14	PITTER PATTER PRESCHOOL	2295 E M113, KINGSLEY MI 49649 US,   US	-85.5298022	44.5853853	2
99130	2	Week1	38	T	15	FOREST AREA FEDERAL CU	6966 COUGAR TRAIL, KINGSLEY MI 49649 US,   US	-85.519503	44.585084	
99031	68	Week1	38	T	16	BLARNEY CASTLE #336	365 US 31 SOUTH, TRAVERSE CITY MI 49685 US,   US	-85.655709	44.681292	
229255	0	Week1	38	T	17	G.T. DIESEL	194 MEMORIAL SOUTH CMNS, TRAVERSE CITY MI 49685 US,   US	-85.653384	44.688968	
233180	0	Week1	38	T	18	MOLON EXCAVATING INC.	125 BUCKSHOT DRIVE, TRAVERSE CITY MI 49685 US,   US	-85.6501818	44.6854345	
229545	0	Week1	38	T	19	GAS-N-SHOP	7072 M 37 S, KINGSLEY MI 49649 US,   US	-85.65635	44.583699	2
223049	0	Week4	38	T	19	FEYEN-ZYLSTRA	3720 ELMERS INDUSTRIAL DRIVE, TRAVERSE CITY MI 496,   US	-85.654129	44.69202	1
219973	0	Week1	38	T	20	CHEF'S PRIDE CATERING	4158 Brammer Dr, Traverse City MI 49685 US, TRAVER,   US	-85.660481	44.660885	
229303	0	Week1	38	T	21	LANDSCAPE MANAGEMENT	3143 MASON RD, GRAWN MI 49637 US,   US	-85.716115	44.641315	
229524	0	Week1	38	T	22	THE BUCK STOP	3143 MASON RD, GRAWN MI 49637 US,   US	-85.716115	44.641315	
229278	0	Week4	38	T	22	ALTUS BRANDS	6893 SULLIVAN RD., GRAWN MI 49637 US,   US	-85.714508	44.664892	3
231362	0	Week1	38	T	23	KINNEY'S PIONEER	5200 US 31 SOUTH, GRAWN MI 49637 US,   US	-85.680993	44.666893	
229310	0	Week1	38	T	24	OILFIELD TOOLS INC	910 W COMMERCE DR, TRAVERSE CITY MI 49686 US,   US	-85.6647157	44.6748046	
229326	0	Week4	38	T	24	GREAT LAKES STAINLESS	1305 STEPKE CT., TRAVERSE CITY MI 49684 US,   US	-85.6671257	44.6681051	3
99061	85	Week1	38	T	25	SPT FAMILY FARE #641	4144 US 31 SOUTH, TRAVERSE CITY MI 49685 US,   US	-85.659106	44.673223	
231079	1	Week2	38	T	25	NMCAA CHUMS CORNER HS	847 US S 31, TRAVERSE CITY MI 49684 US,   US	-85.658897	44.673023	2
99161	180	Week1	38	T	26	SPARTAN #861 FIRST AID	4144 US 31 SOUTH SUITE 861, TRAVERSE CITY MI 49684,   US	-85.659106	44.673223	
99161	85	Week1	38	T	27	SPT FAMILY FARE #641 FIRST AID	4144 US 31 SOUTH, TRAVERSE CITY MI 49685 US,   US	-85.659106	44.673223	
99061	180	Week1	38	T	28	SPARTAN QUICK STOP #861	4144 US-31 N, Traverse City MI 49685 US SUITE 861,,   US	-85.659106	44.673223	
232256	0	Week1	38	W	1	CENTURY SUN	2411 WEST AERO PARK COURT, TRAVERSE CITY MI 49686,   US	-85.574829	44.745552	
232256	3	Week1	38	W	2	CENTURY BUILDING #3	2410 W. AERO PARK COURT, TRAVERSE CITY MI 49686 US,   US	-85.5767316	44.7444909	
232256	2	Week1	38	W	3	CENTURY BUILDING #2	2410 W. AERO PARK COURT, TRAVERSE CITY MI 49686 US,   US	-85.5767316	44.7444909	
232256	1	Week1	38	W	4	CENTURY BUILDING #1	2410 W. AERO PARK COURT, TRAVERSE CITY MI 49686 US,   US	-85.5767316	44.7444909	
231079	9	Week1	38	W	5	NMCAA	3221 LOGAN VALLEY RD, TRAVERSE CITY MI 49684 US,   US	-85.61775	44.7324667	4
232505	0	Week3	38	W	5	SALVATION ARMY THRIFT STORE TC	1225 W. SOUTH AIRPORT, TRAVERSE CITY MI 49686 US,   US	-85.599953	44.732897	1
233119	0	Week4	38	W	5	DC NORRIS NA	1564 NORTHERN STAR DRIVE, TRAVERSE CITY MI 49696 U,   US	-85.5993298	44.7094099	2
233406	1	Week1	38	W	6	SMI AUTO	3680 CASS RD, TRAVERSE CITY MI 49684 US,   US	-85.6209333	44.73979	
233406	0	Week4	38	W	6	SMI LOGISTICS	1867 CASS-HARTMAN CT, TRAVERSE CITY MI 49685 US,   US	-85.62565	44.712458	1
